"","transmission","dispersal","nExtantDis","nPathogens","meanK","maxDistance","nEvents","colonySize","colonyNumber","pop","area","dens"
"1409",0.2,0.01,2,2,10.6,100,1e+06,1600,20,32000,40000,0.8
"1410",0.3,0.01,2,2,6.8,100,1e+06,1600,20,32000,40000,0.8
"1411",0.1,0.01,1,2,10.9,100,1e+06,1600,20,32000,40000,0.8
"1412",0.2,0.01,2,2,8.2,100,1e+06,1600,20,32000,40000,0.8
"1413",0.3,0.01,2,2,10,100,1e+06,1600,20,32000,40000,0.8
"1414",0.1,0.01,2,2,8.7,100,1e+06,1600,20,32000,40000,0.8
"1415",0.2,0.01,2,2,8.2,100,1e+06,1600,20,32000,40000,0.8
"1416",0.3,0.01,2,2,8.5,100,1e+06,1600,20,32000,40000,0.8
"1417",0.1,0.01,2,2,10.8,100,1e+06,1600,20,32000,40000,0.8
"1418",0.2,0.01,2,2,11.7,100,1e+06,1600,20,32000,40000,0.8
"1419",0.3,0.01,2,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1420",0.1,0.01,2,2,8.6,100,1e+06,1600,20,32000,40000,0.8
"1421",0.2,0.01,2,2,8.2,100,1e+06,1600,20,32000,40000,0.8
"1422",0.3,0.01,2,2,8.4,100,1e+06,1600,20,32000,40000,0.8
"1423",0.1,0.01,1,2,13.2,100,1e+06,1600,20,32000,40000,0.8
"1424",0.2,0.01,2,2,7.9,100,1e+06,1600,20,32000,40000,0.8
"1425",0.3,0.01,2,2,10.9,100,1e+06,1600,20,32000,40000,0.8
"1426",0.1,0.01,1,2,8.2,100,1e+06,1600,20,32000,40000,0.8
"1427",0.2,0.01,2,2,8.8,100,1e+06,1600,20,32000,40000,0.8
"1428",0.3,0.01,2,2,8.3,100,1e+06,1600,20,32000,40000,0.8
"1429",0.1,0.01,2,2,11.1,100,1e+06,1600,20,32000,40000,0.8
"1430",0.2,0.01,2,2,7.6,100,1e+06,1600,20,32000,40000,0.8
"1431",0.3,0.01,2,2,8.6,100,1e+06,1600,20,32000,40000,0.8
"1432",0.1,0.01,1,2,9.2,100,1e+06,1600,20,32000,40000,0.8
"1433",0.2,0.01,2,2,8.7,100,1e+06,1600,20,32000,40000,0.8
"1434",0.3,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1435",0.1,0.01,2,2,8.7,100,1e+06,1600,20,32000,40000,0.8
"1436",0.2,0.01,2,2,7.7,100,1e+06,1600,20,32000,40000,0.8
"1437",0.3,0.01,2,2,9.8,100,1e+06,1600,20,32000,40000,0.8
"1438",0.1,0.01,1,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1439",0.2,0.01,1,2,9.4,100,1e+06,1600,20,32000,40000,0.8
"1440",0.3,0.01,2,2,9.4,100,1e+06,1600,20,32000,40000,0.8
"1441",0.1,0.01,2,2,8.4,100,1e+06,1600,20,32000,40000,0.8
"1442",0.2,0.01,2,2,6.5,100,1e+06,1600,20,32000,40000,0.8
"1443",0.3,0.01,2,2,10,100,1e+06,1600,20,32000,40000,0.8
"1444",0.1,0.01,1,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1445",0.2,0.01,2,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1446",0.3,0.01,2,2,10.7,100,1e+06,1600,20,32000,40000,0.8
"1447",0.1,0.01,1,2,7.4,100,1e+06,1600,20,32000,40000,0.8
"1448",0.2,0.01,2,2,10.1,100,1e+06,1600,20,32000,40000,0.8
"1449",0.3,0.01,2,2,9.4,100,1e+06,1600,20,32000,40000,0.8
"1450",0.1,0.01,1,2,8.2,100,1e+06,1600,20,32000,40000,0.8
"1451",0.2,0.01,1,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1452",0.3,0.01,2,2,8.6,100,1e+06,1600,20,32000,40000,0.8
"1453",0.1,0.01,2,2,7.5,100,1e+06,1600,20,32000,40000,0.8
"1454",0.2,0.01,2,2,8.7,100,1e+06,1600,20,32000,40000,0.8
"1455",0.3,0.01,2,2,8,100,1e+06,1600,20,32000,40000,0.8
"1456",0.1,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1457",0.2,0.01,2,2,7.9,100,1e+06,1600,20,32000,40000,0.8
"1458",0.3,0.01,2,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1459",0.1,0.01,2,2,9.2,100,1e+06,1600,20,32000,40000,0.8
"1460",0.2,0.01,2,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1461",0.3,0.01,2,2,9.1,100,1e+06,1600,20,32000,40000,0.8
"1462",0.1,0.01,2,2,10.9,100,1e+06,1600,20,32000,40000,0.8
"1463",0.2,0.01,2,2,9.4,100,1e+06,1600,20,32000,40000,0.8
"1464",0.3,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1465",0.1,0.01,1,2,7.3,100,1e+06,1600,20,32000,40000,0.8
"1466",0.2,0.01,2,2,8.1,100,1e+06,1600,20,32000,40000,0.8
"1467",0.3,0.01,2,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1468",0.1,0.01,2,2,10.6,100,1e+06,1600,20,32000,40000,0.8
"1469",0.2,0.01,2,2,7.5,100,1e+06,1600,20,32000,40000,0.8
"1470",0.3,0.01,2,2,7.2,100,1e+06,1600,20,32000,40000,0.8
"1471",0.1,0.01,2,2,10.3,100,1e+06,1600,20,32000,40000,0.8
"1472",0.2,0.01,2,2,9.7,100,1e+06,1600,20,32000,40000,0.8
"1473",0.3,0.01,2,2,7.8,100,1e+06,1600,20,32000,40000,0.8
"1474",0.1,0.01,2,2,NA,100,1e+06,1600,20,32000,40000,0.8
"1475",0.2,0.01,2,2,10.5,100,1e+06,1600,20,32000,40000,0.8
"1476",0.3,0.01,2,2,6.7,100,1e+06,1600,20,32000,40000,0.8
"1477",0.1,0.01,1,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1478",0.2,0.01,2,2,8.5,100,1e+06,1600,20,32000,40000,0.8
"1479",0.3,0.01,2,2,10.9,100,1e+06,1600,20,32000,40000,0.8
"1480",0.1,0.01,1,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1481",0.2,0.01,2,2,8.8,100,1e+06,1600,20,32000,40000,0.8
"1482",0.3,0.01,2,2,12.5,100,1e+06,1600,20,32000,40000,0.8
"1483",0.1,0.01,2,2,8.8,100,1e+06,1600,20,32000,40000,0.8
"1484",0.2,0.01,2,2,7.1,100,1e+06,1600,20,32000,40000,0.8
"1485",0.3,0.01,2,2,NA,100,1e+06,1600,20,32000,40000,0.8
"1486",0.1,0.01,1,2,9.9,100,1e+06,1600,20,32000,40000,0.8
"1487",0.2,0.01,2,2,7.6,100,1e+06,1600,20,32000,40000,0.8
"1488",0.3,0.01,2,2,8.1,100,1e+06,1600,20,32000,40000,0.8
"1489",0.1,0.01,2,2,9.9,100,1e+06,1600,20,32000,40000,0.8
"1490",0.2,0.01,2,2,8.4,100,1e+06,1600,20,32000,40000,0.8
"1491",0.3,0.01,2,2,7.4,100,1e+06,1600,20,32000,40000,0.8
"1492",0.1,0.01,1,2,12.8,100,1e+06,1600,20,32000,40000,0.8
"1493",0.2,0.01,2,2,8.6,100,1e+06,1600,20,32000,40000,0.8
"1494",0.3,0.01,2,2,10.5,100,1e+06,1600,20,32000,40000,0.8
"1495",0.1,0.01,1,2,8,100,1e+06,1600,20,32000,40000,0.8
"1496",0.2,0.01,1,2,10.9,100,1e+06,1600,20,32000,40000,0.8
"1497",0.3,0.01,2,2,7.8,100,1e+06,1600,20,32000,40000,0.8
"1498",0.1,0.01,2,2,8.4,100,1e+06,1600,20,32000,40000,0.8
"1499",0.2,0.01,2,2,6.6,100,1e+06,1600,20,32000,40000,0.8
"1500",0.3,0.01,2,2,9.7,100,1e+06,1600,20,32000,40000,0.8
